Brand,model,full_name,Km_driven,fuel,transmission,Price(?),Price_per_km,Price_per_year,emi_from_5yr_down_payment_20_percent,emi_perc_price,testdrive_loc,spiny_category,city,created_at,creation_year,creation_month,model_year,age_years,testdrive_area
Ford,Freestyle Titanium,Ford Freestyle Titanium,34000,petrol,manual,578000,17.00,82571,"10,521",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,82000,diesel,manual,778000,9.49,97250,"14,161",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Volkswagen,Ameo Highline,Volkswagen Ameo Highline,67000,diesel,automatic,674000,10.06,96286,"11,501",1.02,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Seasons Mall
Tata,Zest Xe,Tata Zest Xe,24000,petrol,manual,452000,18.83,64571,"8,227",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,52000,petrol,automatic,392000,7.54,35636,"7,135",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2014,11,Hinjewadi
Volkswagen,Ameo Highline,Volkswagen Ameo Highline,67000,diesel,automatic,674000,10.06,96286,"11,501",1.02,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Seasons Mall
Hyundai,New Santro,Hyundai New Santro,26000,petrol,manual,394000,15.15,65667,"6,723",1.02,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,82000,diesel,manual,778000,9.49,97250,"14,161",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Renault,Kwid Climber,Renault Kwid Climber,23000,petrol,manual,419000,18.22,104750,"7,626",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Hinjewadi
Hyundai,Grand I10,Hyundai Grand I10,65000,petrol,automatic,462000,7.11,42000,"8,409",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2014,11,Hinjewadi
Renault,Kwid 1,Renault Kwid 1,14000,petrol,automatic,559000,39.93,186333,"10,175",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Renault,Kwid 1,Renault Kwid 1,14000,petrol,automatic,378000,27.00,63000,"6,880",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Renault,Kwid Climber,Renault Kwid Climber,11000,petrol,automatic,498000,45.27,166000,"9,064",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Grand,Maruti Suzuki Grand,17000,petrol,manual,1393000,81.94,696500,"25,349",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2023,2,Seasons Mall
Toyota,Glanza V,Toyota Glanza V,47000,petrol,automatic,754000,16.04,150800,"13,724",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Nissan,Sunny Xv,Nissan Sunny Xv,51000,petrol,automatic,588000,11.53,73500,"10,034",1.02,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Seasons Mall
Hyundai,I20 Magna,Hyundai I20 Magna,61000,petrol,manual,249000,4.08,17786,"9,470",2.28,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2011,14,Seasons Mall
Renault,Kwid Rxl,Renault Kwid Rxl,34000,petrol,manual,342000,10.06,57000,"6,225",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Renault,Kwid Rxt,Renault Kwid Rxt,26000,petrol,manual,331000,12.73,41375,"6,022",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Hyundai,Creta 1.6,Hyundai Creta 1.6,32000,petrol,manual,1151000,35.97,230200,"20,951",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Hyundai,Venue Sx,Hyundai Venue Sx,36000,petrol,automatic,936000,26.00,156000,"17,037",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Volkswagen,Polo Gt,Volkswagen Polo Gt,48000,petrol,automatic,745000,15.52,106429,"12,713",1.02,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Hyundai,I10 Sportz,Hyundai I10 Sportz,54000,petrol,manual,389000,7.20,43222,"7,080",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Hyundai,Creta 1.6,Hyundai Creta 1.6,74000,diesel,manual,1016000,13.73,127000,"18,493",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Tata,Harrier Xz,Tata Harrier Xz,27000,diesel,manual,1704000,63.11,426000,"31,016",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Hyundai,I20 Magna,Hyundai I20 Magna,61000,petrol,manual,249000,4.08,17786,"9,470",2.28,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2011,14,Seasons Mall
Tata,Zest Xma,Tata Zest Xma,72000,diesel,automatic,606000,8.42,101000,"11,030",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Tata,Harrier Xz,Tata Harrier Xz,27000,diesel,manual,1704000,63.11,426000,"31,016",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,51000,petrol,manual,312000,6.12,26000,"6,946",1.34,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2013,12,Hinjewadi
Hyundai,Creta 1.6,Hyundai Creta 1.6,74000,diesel,manual,1016000,13.73,127000,"18,493",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Hyundai,I10 Sportz,Hyundai I10 Sportz,54000,petrol,manual,389000,7.20,43222,"7,080",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Honda,Br-V V,Honda Br-V V,82000,petrol,manual,719000,8.77,89875,"13,087",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Datsun,Redi-Go S,Datsun Redi-Go S,38000,petrol,automatic,314000,8.26,52333,"5,715",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Ford,Freestyle Titanium,Ford Freestyle Titanium,32000,diesel,manual,754000,23.56,188500,"13,724",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Hinjewadi
Tata,Altroz Xz,Tata Altroz Xz,15000,petrol,manual,730000,48.67,182500,"13,287",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Ford,Ecosport Titanium,Ford Ecosport Titanium,81000,petrol,manual,547000,6.75,60778,"9,956",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Hyundai,Eon Magna,Hyundai Eon Magna,49000,petrol,manual,259000,5.29,25900,"4,419",1.02,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2015,10,Hinjewadi
Hyundai,I10 Magna,Hyundai I10 Magna,122000,petrol,manual,288000,2.36,26182,"5,242",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2014,11,Hinjewadi
Chevrolet,Spark Ls,Chevrolet Spark Ls,81000,petrol,manual,179000,2.21,16273,0,0.00,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2014,11,Seasons Mall
Maruti,Suzuki Alto,Maruti Suzuki Alto,52000,petrol,manual,350000,6.73,50000,"6,370",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Honda,Amaze 1.5L,Honda Amaze 1.5L,63000,diesel,manual,485000,7.70,48500,"8,828",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2015,10,Seasons Mall
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,43000,diesel,manual,928000,21.58,154667,"16,891",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Honda,Amaze 1.2,Honda Amaze 1.2,50000,petrol,manual,719000,14.38,179750,"13,087",1.09,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Mahindra,Xuv500 W8,Mahindra Xuv500 W8,105000,diesel,automatic,989000,9.42,123625,"18,822",1.14,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Honda,Jazz Zx,Honda Jazz Zx,12000,petrol,manual,842000,70.17,280667,"14,368",1.02,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Vitara,Maruti Suzuki Vitara,58000,diesel,manual,879000,15.16,125571,"15,999",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Skoda,Octavia 1.8,Skoda Octavia 1.8,56000,petrol,automatic,1842000,32.89,307000,"33,528",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Kia,Sonet Gtx,Kia Sonet Gtx,20000,petrol,manual,1120000,56.00,280000,"20,386",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Hinjewadi
Maruti,Suzuki Grand,Maruti Suzuki Grand,13000,petrol,manual,1534000,118.00,767000,"27,924",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2023,2,Hinjewadi
Maruti,Suzuki Ignis,Maruti Suzuki Ignis,5000,petrol,automatic,789000,157.80,394500,"14,361",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2023,2,Hinjewadi
Tata,Tiago Revotron,Tata Tiago Revotron,9000,petrol+cng,manual,721000,80.11,240333,"13,123",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Volkswagen,Vento Highline,Volkswagen Vento Highline,17000,petrol,manual,972000,57.18,324000,"16,586",1.02,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Nissan,Kicks Xv,Nissan Kicks Xv,45000,diesel,manual,873000,19.40,145500,"15,888",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,68000,petrol,automatic,838000,12.32,139667,"15,261",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Skoda,Kushaq Ambition,Skoda Kushaq Ambition,24000,petrol,manual,1157000,48.21,289250,"21,052",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Hinjewadi
Maruti,Suzuki Ritz,Maruti Suzuki Ritz,75000,petrol,manual,242000,3.23,17286,"8,628",2.14,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2011,14,Hinjewadi
Hyundai,Fluidic Verna,Hyundai Fluidic Verna,31000,petrol,automatic,789000,25.45,98625,"14,361",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Seasons Mall
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,40000,petrol,manual,857000,21.43,171400,"15,599",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Hinjewadi
Honda,Jazz V,Honda Jazz V,22000,petrol,automatic,595000,27.05,66111,"10,153",1.02,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Hyundai,Aura Sx,Hyundai Aura Sx,53000,petrol,manual,710000,13.40,142000,"12,923",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Hinjewadi
Renault,Triber Rxz,Renault Triber Rxz,52000,petrol,manual,689000,13.25,229667,"12,541",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,46000,petrol,manual,420000,9.13,70000,"7,493",1.07,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Nissan,Sunny Xl,Nissan Sunny Xl,41000,diesel,manual,602000,14.68,86000,"10,273",1.02,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Seasons Mall
Tata,Harrier Xz,Tata Harrier Xz,21000,diesel,manual,1800000,85.71,450000,"32,759",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Hinjewadi
Tata,Nexon Xza,Tata Nexon Xza,32000,petrol,automatic,905000,28.28,150833,"16,465",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Ford,Freestyle Titanium,Ford Freestyle Titanium,15000,petrol,manual,648000,43.20,108000,"11,795",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Hyundai,Venue Sx,Hyundai Venue Sx,32000,petrol,manual,932000,29.13,155333,"16,964",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Kia,Seltos Gtx,Kia Seltos Gtx,41000,petrol,manual,1490000,36.34,372500,"27,115",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Honda,Wr-V I-Dtec,Honda Wr-V I-Dtec,94000,diesel,manual,875000,9.31,175000,"15,927",1.09,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Honda,City Zx,Honda City Zx,34000,petrol,automatic,1223000,35.97,244600,"22,261",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Maruti,Suzuki Swift,Maruti Suzuki Swift,82000,petrol,automatic,458000,5.59,45800,"8,336",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2015,10,Hinjewadi
Honda,Amaze 1.2,Honda Amaze 1.2,42000,petrol,manual,593000,14.12,84714,"10,796",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Honda,Amaze 1.2,Honda Amaze 1.2,64000,petrol,automatic,412000,6.44,34333,"8,842",1.29,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2013,12,Hinjewadi
Renault,Kwid Rxt,Renault Kwid Rxt,23000,petrol,manual,338000,14.70,42250,"6,152",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Maruti,Suzuki Dzire,Maruti Suzuki Dzire,21000,petrol,automatic,692000,32.95,115333,"12,597",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Hyundai,Verna 1.6,Hyundai Verna 1.6,78000,diesel,automatic,997000,12.78,124625,"18,147",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Volkswagen,Polo Highline1.2L,Volkswagen Polo Highline1.2L,56000,petrol,manual,585000,10.45,73125,"9,982",1.02,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Maruti,Suzuki Celerio,Maruti Suzuki Celerio,39000,petrol,automatic,383000,9.82,34818,"6,971",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2014,11,Hinjewadi
Mahindra,Xuv500 W5,Mahindra Xuv500 W5,89000,diesel,manual,919000,10.33,131286,"17,490",1.14,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Honda,Jazz Vx,Honda Jazz Vx,60000,petrol,manual,500000,8.33,55556,"8,532",1.02,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,59000,petrol,manual,615000,10.42,76875,"11,194",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Seasons Mall
Hyundai,Santro Xing,Hyundai Santro Xing,44000,petrol,manual,197000,4.48,15154,"4,987",1.52,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2012,13,Seasons Mall
Volkswagen,Polo Highline,Volkswagen Polo Highline,107000,petrol,manual,595000,5.56,99167,"10,153",1.02,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Kia,Sonet Gtx,Kia Sonet Gtx,34000,petrol,automatic,1254000,36.88,313500,"22,831",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Kia,Sonet Gtx,Kia Sonet Gtx,17000,petrol,automatic,1146000,67.41,229200,"20,864",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Toyota,Urban Cruiser,Toyota Urban Cruiser,11000,petrol,manual,958000,87.09,319333,"17,437",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Alto,Maruti Suzuki Alto,22000,petrol,automatic,395000,17.95,49375,"7,189",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Tata,Tigor Revotron,Tata Tigor Revotron,11000,petrol+cng,manual,814000,74.00,271333,"14,812",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Baleno,Maruti Suzuki Baleno,22000,petrol,automatic,723000,32.86,120500,"13,166",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
Hyundai,Creta 1.6,Hyundai Creta 1.6,60000,diesel,automatic,997000,16.62,110778,"18,147",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2016,9,Seasons Mall
Volkswagen,Vento Highline,Volkswagen Vento Highline,101000,diesel,automatic,778000,7.70,97250,"13,276",1.02,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Hyundai,Venue Sx,Hyundai Venue Sx,48000,petrol,manual,849000,17.69,141500,"15,453",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Seasons Mall
Hyundai,Verna 1.6,Hyundai Verna 1.6,33000,petrol,automatic,944000,28.61,134857,"17,174",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Tata,Nexon Xz,Tata Nexon Xz,30000,petrol,manual,859000,28.63,171800,"15,635",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Tata,Tigor Revotron,Tata Tigor Revotron,98000,petrol,automatic,548000,5.59,78286,"9,974",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Datsun,Go Plus,Datsun Go Plus,38000,petrol,manual,293000,7.71,32556,"11,143",2.28,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,51000,petrol,manual,328000,6.43,29818,"6,242",1.14,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2014,11,Seasons Mall
Maruti,Suzuki Ciaz,Maruti Suzuki Ciaz,97000,diesel,manual,697000,7.19,87125,"12,687",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Hyundai,Creta 1.6,Hyundai Creta 1.6,68000,diesel,manual,939000,13.81,104333,"17,092",1.09,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2016,9,Seasons Mall
Hyundai,I10 Sportz,Hyundai I10 Sportz,53000,petrol,manual,321000,6.06,26750,"6,896",1.29,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2013,12,Hinjewadi
Hyundai,Creta 1.6,Hyundai Creta 1.6,83000,diesel,manual,916000,11.04,114500,"16,673",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Honda,Wr-V I-Vtec,Honda Wr-V I-Vtec,30000,petrol,manual,792000,26.40,158400,"14,416",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,49000,petrol,automatic,381000,7.78,42333,"7,256",1.14,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2016,9,Seasons Mall
Maruti,Suzuki Alto,Maruti Suzuki Alto,35000,petrol,manual,227000,6.49,18917,"5,054",1.34,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2013,12,Seasons Mall
Maruti,Suzuki Swift,Maruti Suzuki Swift,118000,diesel,manual,357000,3.03,25500,"13,577",2.28,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2011,14,Hinjewadi
Hyundai,New I20,Hyundai New I20,30000,petrol,automatic,950000,31.67,237500,"17,292",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Renault,Kiger Rxt,Renault Kiger Rxt,26000,petrol,automatic,711000,27.35,177750,"12,941",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Hinjewadi
Honda,City Vx,Honda City Vx,109000,petrol,automatic,660000,6.06,73333,"12,013",1.09,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2016,9,Seasons Mall
Maruti,Suzuki Xl6,Maruti Suzuki Xl6,30000,petrol,automatic,1187000,39.57,395667,"21,599",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Seasons Mall
Tata,Nexon Xz,Tata Nexon Xz,39000,petrol,manual,768000,19.69,109714,"13,979",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Honda,Amaze 1.2,Honda Amaze 1.2,14000,petrol,automatic,892000,63.71,297333,"16,236",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Swift,Maruti Suzuki Swift,40000,petrol,manual,365000,9.13,28077,"9,838",1.62,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2012,13,Seasons Mall
Maruti,Suzuki Wagon,Maruti Suzuki Wagon,91000,petrol,manual,242000,2.66,18615,"6,711",1.66,"Spinny  Hub, Seasons Mall, Pune",Budget,Mumbai,09-06-2024,2024,6,2012,13,Seasons Mall
Hyundai,I10 Magna,Hyundai I10 Magna,56000,petrol,manual,304000,5.43,33778,"5,533",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2016,9,Hinjewadi
Toyota,Yaris J,Toyota Yaris J,8000,petrol,manual,854000,106.75,213500,"14,573",1.02,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2021,4,Seasons Mall
Tata,Nexon Xza,Tata Nexon Xza,85000,petrol,automatic,854000,10.05,142333,"15,544",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
MG,Motors Hector,MG Motors Hector,18000,petrol,automatic,2096000,116.44,1048000,"38,158",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2023,2,Seasons Mall
Volkswagen,Taigun Topline,Volkswagen Taigun Topline,14000,petrol,automatic,1636000,116.86,545333,"29,780",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Skoda,Octavia 1.8,Skoda Octavia 1.8,42000,petrol,automatic,1705000,40.60,243571,"31,035",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Honda,Amaze 1.2,Honda Amaze 1.2,29000,petrol,automatic,759000,26.17,151800,"13,815",1.09,"Spinny  Hub, Seasons Mall, Pune",Assured,Mumbai,09-06-2024,2024,6,2020,5,Seasons Mall
Honda,City Vx,Honda City Vx,134000,petrol,automatic,595000,4.44,54091,"10,830",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2014,11,Hinjewadi
Hyundai,Grand I10,Hyundai Grand I10,118000,petrol,manual,467000,3.96,58375,"8,500",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2017,8,Hinjewadi
Honda,Br-V Vx,Honda Br-V Vx,51000,petrol,manual,883000,17.31,126143,"16,072",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2018,7,Hinjewadi
Tata,Tiago Revotron,Tata Tiago Revotron,31000,petrol+cng,manual,675000,21.77,225000,"12,286",1.09,"Spinny Park, Hinjewadi, Pune",Budget,Mumbai,09-06-2024,2024,6,2022,3,Hinjewadi
Maruti,Suzuki Alto,Maruti Suzuki Alto,38000,petrol,automatic,389000,10.24,64833,"7,080",1.09,"Spinny Park, Hinjewadi, Pune",Assured,Mumbai,09-06-2024,2024,6,2019,6,Hinjewadi
